event time,asset,transaction time,ask,ask size,bid,bid size
1747689818013,SOLUSDT,1747689818013,165.7300,593.38,160.6400,20.10
1747689818027,BTCUSDC,1747689818037,105306.1,2.881,101506.7,0.927
1747689818039,BTCUSDT,1747689818040,105277.80,14.648,1000.00,64.028
1747689818042,DOGEUSDT,1747689818044,0.223790,203804,0.178920,40
1747689818048,ETHUSDC,1747689818050,2516.47,48.025,2479.34,52.359
1747689818086,ETHUSDT,1747689818093,2516.06,0.070,2420.09,0.294
1747689818089,1000PEPEUSDT,1747689818094,0.0132172,251033,0.0125817,786857
1747689818105,XRPUSDT,1747689818113,2.3753,11926.4,2.3563,122275.0
1747689818111,MOODENGUSDT,1747689818113,0.2466200,4306,0.2393000,2507
1747689818095,SOLUSDT,1747689818115,,,160.3900,95.90
1747689818141,BTCUSDT,1747689818141,105277.80,14.649,1000.00,64.028
1747689818123,DOGEUSDT,1747689818147,0.223650,90421,0.178920,0
1747689818099,BTCUSDC,1747689818149,105408.4,0.478,101603.4,0.000
1747689818151,ETHUSDC,1747689818162,2516.47,48.028,2013.17,0.000
1747689818190,ETHUSDT,1747689818194,2515.61,137.139,200.00,26.897
1747689818194,1000PEPEUSDT,1747689818196,0.0132159,286255,0.0129220,321931
1747689818210,XRPUSDT,1747689818214,2.3752,14910.2,2.1376,7902.8
1747689818214,MOODENGUSDT,1747689818216,0.2465000,3490,0.2419100,27139
1747689818214,SOLUSDT,1747689818218,165.7000,506.66,160.6400,21.52
1747689818242,BTCUSDT,1747689818244,105277.70,0.000,5000.00,0.736
1747689818241,DOGEUSDT,1747689818251,0.223650,91071,0.201280,278
1747689818211,BTCUSDC,1747689818259,105335.6,0.000,101603.4,1.364
1747689818278,ETHUSDC,1747689818283,2519.14,26.835,2479.24,16.121
1747689818280,ETHUSDT,1747689818297,2515.61,137.310,200.00,26.897
1747689818270,1000PEPEUSDT,1747689818299,0.0132176,58702,0.0118942,0
1747689818309,MOODENGUSDT,1747689818317,0.2465000,0,0.2463300,17851
1747689818313,SOLUSDT,1747689818321,165.7000,506.72,132.5600,1.41
1747689818322,XRPUSDT,1747689818324,2.3820,16208.9,2.1376,7902.8
1747689818349,BTCUSDT,1747689818349,105277.80,14.646,1000.00,64.028
1747689818340,DOGEUSDT,1747689818358,0.223680,93825,0.218040,2104
1747689818298,BTCUSDC,1747689818366,,,105269.2,0.402
1747689818399,ETHUSDT,1747689818402,2516.81,7.728,2414.98,0.104
1747689818401,1000PEPEUSDT,1747689818402,0.0132159,122301,0.0125608,0
1747689818411,MOODENGUSDT,1747689818420,0.2465500,1656,0.2459400,4669
1747689818423,SOLUSDT,1747689818424,165.7000,158.98,132.5600,1.35
1747689818389,XRPUSDT,1747689818430,2.3820,289.7,2.3594,2501.6
1747689818446,BTCUSDT,1747689818451,105277.80,14.714,1000.00,64.028
1747689818462,DOGEUSDT,1747689818468,0.223650,90801,0.217640,28755
1747689818448,BTCUSDC,1747689818480,105306.1,2.899,105272.0,0.000
1747689818477,ETHUSDC,1747689818481,2560.63,101.972,2478.71,27.799
1747689818484,1000PEPEUSDT,1747689818503,0.0132159,355134,0.0129220,322431
1747689818503,ETHUSDT,1747689818505,2515.61,137.020,200.00,26.897
1747689818504,MOODENGUSDT,1747689818522,0.2466000,2276,0.2392600,2834
1747689818511,SOLUSDT,1747689818543,165.7000,159.04,165.4100,405.07
1747689818528,XRPUSDT,1747689818550,2.3752,14919.5,1.9001,4423.5
1747689818551,BTCUSDT,1747689818554,105277.80,14.716,5000.00,0.736
1747689818552,DOGEUSDT,1747689818571,0.223830,236806,0.215670,31633
1747689818601,ETHUSDC,1747689818606,2516.47,48.345,2013.17,0.013
1747689818595,1000PEPEUSDT,1747689818606,0.0132159,381501,0.0105727,663
1747689818600,ETHUSDT,1747689818608,2515.81,16.474,200.00,26.897
1747689818518,BTCUSDC,1747689818619,,,105291.3,0.024
1747689818613,MOODENGUSDT,1747689818624,0.2466000,2276,0.2378600,2531
1747689818652,SOLUSDT,1747689818655,165.7000,219.29,160.6400,21.52
1747689818651,BTCUSDT,1747689818657,105277.80,14.648,1000.00,64.028
1747689818652,DOGEUSDT,1747689818674,0.223650,90775,0.178920,0
1747689818652,XRPUSDT,1747689818684,2.3774,13827.9,2.3689,3502.0
1747689818689,1000PEPEUSDT,1747689818709,0.0132159,383012,0.0105727,0
1747689818709,ETHUSDT,1747689818710,2515.61,137.031,2478.74,0.000
1747689818657,ETHUSDC,1747689818713,2516.47,48.028,2013.17,0.000
1747689818726,MOODENGUSDT,1747689818727,0.2466000,1355,0.2452300,6813
1747689818710,SOLUSDT,1747689818757,165.7000,219.29,164.4100,10.86
1747689818758,BTCUSDT,1747689818759,105288.20,0.100,1000.00,64.028
1747689818757,BTCUSDC,1747689818763,,,101339.1,1.172
1747689818803,ETHUSDT,1747689818812,2515.61,137.031,200.00,26.897
1747689818795,1000PEPEUSDT,1747689818812,0.0132159,383763,0.0129651,205165
1747689818785,DOGEUSDT,1747689818816,0.223780,155405,0.223540,357893
1747689818803,XRPUSDT,1747689818823,2.3754,14498.7,2.3318,4186.4
1747689818811,ETHUSDC,1747689818825,2553.46,155.589,2479.47,39.432
1747689818807,MOODENGUSDT,1747689818830,,,0.2398300,13497
1747689818862,BTCUSDT,1747689818862,105278.80,0.020,5000.00,0.736
1747689818873,SOLUSDT,1747689818875,165.7000,219.33,132.5600,1.35
1747689818900,1000PEPEUSDT,1747689818915,0.0140566,2817182,0.0131795,228552
1747689818901,DOGEUSDT,1747689818919,0.223650,87170,0.223320,97404
1747689818919,ETHUSDT,1747689818921,2517.01,18.117,200.00,26.897
1747689818884,BTCUSDC,1747689818932,105320.7,0.020,104272.7,0.029
1747689818952,XRPUSDT,1747689818952,2.3755,20961.1,2.3632,6762.7
1747689818953,MOODENGUSDT,1747689818956,0.2473800,29100,0.2419100,8293
1747689818961,BTCUSDT,1747689818963,105277.80,14.665,1000.00,64.028
1747689818985,SOLUSDT,1747689819012,165.8600,1236.42,152.4300,42.01
1747689819013,1000PEPEUSDT,1747689819018,0.0132304,1664,0.0131199,9050914
1747689819022,ETHUSDT,1747689819028,2516.03,3.197,2012.49,0.000
1747689818990,ETHUSDC,1747689819034,2516.53,0.071,2514.56,2.983
1747689819033,DOGEUSDT,1747689819035,0.223690,138250,0.223410,184019
1747689819020,BTCUSDC,1747689819037,105306.1,2.962,105230.3,1.794
1747689819043,XRPUSDT,1747689819053,2.3835,11586.8,2.3318,5792.7
1747689819061,MOODENGUSDT,1747689819061,0.2466400,7425,0.2456800,36751
1747689819061,BTCUSDT,1747689819065,105277.80,14.775,1000.00,64.028
1747689819113,SOLUSDT,1747689819115,165.7000,219.33,155.0000,12011.24
1747689819114,1000PEPEUSDT,1747689819126,0.0132159,384458,0.0105727,663
1747689819131,ETHUSDT,1747689819132,2515.61,135.454,200.00,26.897
1747689819132,ETHUSDC,1747689819136,2516.47,48.014,2013.17,0.013
1747689819058,BTCUSDC,1747689819140,105306.1,2.678,101342.2,0.000
1747689819145,DOGEUSDT,1747689819145,0.223680,100748,0.178920,40
1747689819130,XRPUSDT,1747689819159,2.3770,19120.9,2.3395,26504.9
1747689819131,MOODENGUSDT,1747689819165,0.2466600,4971,0.2392300,291
1747689819168,BTCUSDT,1747689819168,105278.00,0.002,5000.00,0.736
1747689819216,SOLUSDT,1747689819218,165.7000,218.13,164.5500,645.72
1747689819219,1000PEPEUSDT,1747689819228,0.0132159,373863,0.0105727,0
1747689819233,ETHUSDT,1747689819235,2515.61,135.474,2414.98,0.114
1747689819233,ETHUSDC,1747689819240,2516.53,0.000,2013.17,0.000
1747689819253,DOGEUSDT,1747689819253,0.223650,87564,0.178920,0
1747689819265,MOODENGUSDT,1747689819269,0.2465100,0,0.1725600,133
1747689819267,BTCUSDT,1747689819270,105294.10,0.000,1000.00,64.028
1747689819274,XRPUSDT,1747689819276,2.3753,11658.1,2.1376,7902.8
1747689819296,BTCUSDC,1747689819297,,,101516.7,1.170
1747689819302,SOLUSDT,1747689819319,165.7000,225.49,160.6400,20.10
1747689819324,1000PEPEUSDT,1747689819330,0.0132184,11667,0.0118942,0
1747689819333,ETHUSDT,1747689819343,2515.61,135.275,2264.04,0.878
1747689819349,ETHUSDC,1747689819355,2520.35,9.482,500.00,0.000
1747689819349,DOGEUSDT,1747689819357,0.223770,105420,0.201210,65113
1747689819364,MOODENGUSDT,1747689819370,0.2465200,3825,0.2439600,2376
1747689819371,BTCUSDT,1747689819371,105277.80,14.719,1000.00,64.028
1747689819361,XRPUSDT,1747689819377,2.3751,0.0,2.3537,25929.7
1747689819396,BTCUSDC,1747689819399,105306.1,2.962,101342.2,1.183
1747689819430,SOLUSDT,1747689819432,165.7000,226.52,132.5600,1.35
1747689819430,1000PEPEUSDT,1747689819433,0.0132159,375744,0.0130176,26852
1747689819436,ETHUSDT,1747689819444,2515.61,135.313,200.00,26.897
1747689819448,DOGEUSDT,1747689819460,0.223790,155389,0.199000,169337
1747689819453,ETHUSDC,1747689819466,2517.05,0.000,500.00,0.050
1747689819470,BTCUSDT,1747689819473,105277.80,14.787,5000.00,0.736
1747689819454,MOODENGUSDT,1747689819473,0.2465200,0,0.2416400,28156
1747689819479,XRPUSDT,1747689819481,2.3752,15013.3,1.9001,4427.2
1747689819462,BTCUSDC,1747689819501,105306.1,2.980,105266.8,0.118
1747689819528,SOLUSDT,1747689819535,165.7000,226.43,164.5000,1547.62
1747689819535,1000PEPEUSDT,1747689819536,0.0132159,399417,0.0130533,306123
1747689819548,ETHUSDT,1747689819549,2515.61,135.520,2012.49,0.000
1747689819554,DOGEUSDT,1747689819574,0.223650,87560,0.215670,29918
1747689819554,MOODENGUSDT,1747689819575,0.2465600,1334,0.2137200,7346
1747689819573,BTCUSDT,1747689819575,105277.80,14.767,1000.00,64.028
1747689819583,XRPUSDT,1747689819584,2.3751,0.0,1.9001,4423.5
1747689819573,ETHUSDC,1747689819625,2517.97,0.429,2489.79,24.066
1747689819622,1000PEPEUSDT,1747689819637,0.0132351,7567,0.0130176,42195
1747689819649,ETHUSDT,1747689819650,2517.13,11.988,200.00,26.897
1747689819642,BTCUSDC,1747689819674,,,84244.9,0.000
1747689819676,DOGEUSDT,1747689819677,0.223690,138250,0.178920,0
1747689819661,MOODENGUSDT,1747689819677,0.2465600,0,0.2458100,2715
1747689819679,BTCUSDT,1747689819679,105277.80,14.716,5000.00,0.756
1747689819648,SOLUSDT,1747689819688,165.7000,228.24,160.6400,20.10
1747689819700,XRPUSDT,1747689819714,2.3751,0.0,2.1432,2122.3
1747689819713,1000PEPEUSDT,1747689819740,0.0132316,45169,0.0105727,0
1747689819751,ETHUSDT,1747689819752,2515.61,135.486,200.00,26.897
1747689819728,ETHUSDC,1747689819753,,,2013.17,0.000
1747689819777,DOGEUSDT,1747689819778,0.223650,87440,0.221100,107578
1747689819760,MOODENGUSDT,1747689819781,0.2467500,3815,0.2450500,4774
1747689819782,BTCUSDT,1747689819782,105277.80,14.782,5000.00,0.736
1747689819781,SOLUSDT,1747689819791,165.7000,228.24,165.4100,171.79
1747689819813,BTCUSDC,1747689819819,105322.0,0.069,101485.7,0.955
1747689819803,XRPUSDT,1747689819824,2.3752,15031.4,2.1376,7907.2
1747689819795,1000PEPEUSDT,1747689819843,0.0132170,57613,0.0131897,86642
1747689819852,ETHUSDT,1747689819853,2515.67,0.008,2498.99,235.144
1747689819879,DOGEUSDT,1747689819880,0.223650,89468,0.217260,69628
1747689819881,BTCUSDT,1747689819884,105277.80,14.783,1000.00,64.028
1747689819862,MOODENGUSDT,1747689819884,0.2440700,0,0.2391000,5085
1747689819892,SOLUSDT,1747689819894,165.7000,170.58,159.0700,29.63
1747689819896,ETHUSDC,1747689819905,2543.95,3.925,2457.91,48.334
1747689819905,XRPUSDT,1747689819929,2.3752,15299.7,2.1376,7911.6
1747689819911,1000PEPEUSDT,1747689819946,0.0132181,42988,0.0132114,9046
1747689819954,ETHUSDT,1747689819959,2517.21,4.125,200.00,26.897
1747689819979,DOGEUSDT,1747689819984,0.223650,89514,0.219080,339
1747689819981,BTCUSDT,1747689819986,105288.20,0.098,5000.00,0.736
1747689819954,BTCUSDC,1747689819999,105321.0,0.042,105260.9,0.040
1747689819988,SOLUSDT,1747689819999,165.7000,170.66,132.5600,1.35
1747689820001,MOODENGUSDT,1747689820011,0.2466100,2906,0.2341600,16228
1747689819997,ETHUSDC,1747689820026,,,2467.37,0.000
1747689820032,XRPUSDT,1747689820037,2.3752,15031.4,2.3376,16.1
1747689820007,1000PEPEUSDT,1747689820049,0.0132181,772,0.0131499,115002
1747689820057,ETHUSDT,1747689820060,2516.06,7.814,200.00,26.897
1747689820088,BTCUSDT,1747689820088,105277.80,14.741,5000.00,0.736
1747689820098,DOGEUSDT,1747689820099,0.223640,54537,0.156540,161
1747689820100,SOLUSDT,1747689820103,165.7000,137.24,149.1200,0.89
1747689820065,BTCUSDC,1747689820115,105359.9,0.570,,
1747689820111,1000PEPEUSDT,1747689820152,0.0132176,29131,0.0131635,386988
1747689820137,ETHUSDC,1747689820160,2516.47,48.009,2467.37,48.148
1747689820166,ETHUSDT,1747689820168,2515.60,0.000,2012.49,0.000
1747689820160,MOODENGUSDT,1747689820168,0.2467500,2277,0.2391100,2114
1747689820167,XRPUSDT,1747689820172,2.3751,0.0,2.3179,725.0
1747689820188,BTCUSDT,1747689820190,105294.10,0.540,1000.00,64.028
1747689820200,DOGEUSDT,1747689820201,0.223640,54756,0.217590,29680
1747689820201,SOLUSDT,1747689820205,165.7500,1672.89,149.1200,0.97
1747689820244,1000PEPEUSDT,1747689820256,0.0132159,409498,0.0105727,0
1747689820251,ETHUSDC,1747689820266,2516.47,48.109,2013.17,0.000
1747689820262,ETHUSDT,1747689820269,2515.61,135.546,200.00,26.897
1747689820268,XRPUSDT,1747689820274,2.3820,16209.0,2.1376,8782.8
1747689820253,BTCUSDC,1747689820278,106661.4,0.918,105267.9,0.118
1747689820267,MOODENGUSDT,1747689820289,0.2465400,215,0.2327700,154
1747689820287,BTCUSDT,1747689820293,105283.10,0.013,5000.00,0.736
1747689820302,DOGEUSDT,1747689820302,0.223640,54725,0.201270,346
1747689820340,SOLUSDT,1747689820342,165.7000,138.95,160.6400,21.52
1747689820355,1000PEPEUSDT,1747689820358,0.0132159,401018,0.0132106,41911
1747689820369,ETHUSDT,1747689820374,2515.61,135.523,200.00,26.897
1747689820371,XRPUSDT,1747689820375,2.3752,15031.1,2.3262,15699.3
1747689820328,ETHUSDC,1747689820376,,,2513.49,1.972
1747689820381,BTCUSDC,1747689820383,105327.9,0.000,98500.0,6.653
1747689820390,MOODENGUSDT,1747689820391,0.2465400,1290,0.2458600,1079
1747689820396,BTCUSDT,1747689820396,105277.80,14.736,1000.00,64.178
1747689820402,DOGEUSDT,1747689820405,0.223650,59386,0.219480,64953
1747689820433,SOLUSDT,1747689820448,165.7000,138.91,132.5600,1.41
1747689820453,1000PEPEUSDT,1747689820460,0.0132159,388353,0.0125550,1537775
1747689820472,ETHUSDT,1747689820477,2515.61,133.727,2490.53,20.863
1747689820479,XRPUSDT,1747689820480,2.3751,0.0,1.9001,4427.2
1747689820475,ETHUSDC,1747689820483,2516.47,48.310,2336.02,0.000
1747689820474,BTCUSDC,1747689820485,105306.1,2.966,84244.9,0.002
1747689820487,MOODENGUSDT,1747689820493,0.2465400,215,0.2460800,1741
1747689820496,BTCUSDT,1747689820497,105277.80,14.715,1000.00,64.028
1747689820474,DOGEUSDT,1747689820506,0.223640,58959,0.222890,736466
1747689820510,SOLUSDT,1747689820551,165.7000,140.77,132.5600,1.35
1747689820539,1000PEPEUSDT,1747689820561,0.0132159,391036,0.0132064,1113
1747689820578,ETHUSDT,1747689820579,2515.61,133.518,200.00,26.897
1747689820576,XRPUSDT,1747689820583,2.3752,15025.9,1.9001,4423.5
1747689820594,MOODENGUSDT,1747689820595,0.2465800,1035,0.2341900,1504
1747689820598,BTCUSDT,1747689820599,105277.80,14.734,5000.00,0.756
1747689820598,ETHUSDC,1747689820603,2516.47,48.326,2336.02,59.332
1747689820551,BTCUSDC,1747689820609,105408.4,0.478,84244.9,0.000
1747689820589,DOGEUSDT,1747689820609,0.223640,58913,0.220120,120019
1747689820616,SOLUSDT,1747689820654,165.7000,140.77,164.3600,3788.59
1747689820661,1000PEPEUSDT,1747689820664,0.0132168,12143,0.0131876,379499
1747689820678,ETHUSDT,1747689820681,2515.61,135.306,200.00,26.897
1747689820655,XRPUSDT,1747689820688,2.3753,16482.7,2.3563,122273.8
1747689820701,BTCUSDT,1747689820702,105277.90,0.014,1000.00,64.028
1747689820698,MOODENGUSDT,1747689820707,0.2466100,4520,0.2464600,4610
1747689820683,BTCUSDC,1747689820717,,,104127.2,0.384
1747689820710,DOGEUSDT,1747689820726,0.223640,59844,0.219010,56912
